,STATUS,SOC_NAME,POSITION_TYPE,WAGE,YEAR,REGION
10962,CERTIFIED,Technical,Y,162989,2016, WEST
10963,CERTIFIED,Technical,N,57034,2016, WEST
10964,CERTIFIED,Technical,Y,109595,2016, WEST
10965,CERTIFIED,Technical,N,47882,2016, WEST
10966,CERTIFIED,Technical,N,43202,2016, MID WEST
10967,CERTIFIED,Technical,Y,136739,2016, NORTH EAST
10968,CERTIFIED,Technical,N,47882,2016, WEST
10969,CERTIFIED,Technical,N,54059,2016, SOUTH
10970,CERTIFIED,Technical,N,45323.2,2016, SOUTH
10971,CERTIFIED,Technical,Y,74464,2016, NORTH EAST
10972,CERTIFIED,Technical,N,54454.4,2016, NORTH EAST
10973,CERTIFIED,Technical,Y,141565,2016, MID WEST
10974,CERTIFIED,Technical,Y,212035,2016, NORTH EAST
10975,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
10976,CERTIFIED,Technical,N,57034,2016, WEST
10977,CERTIFIED,Technical,Y,101400,2016, NORTH EAST
10978,CERTIFIED,Technical,N,64002,2016, SOUTH
10979,CERTIFIED,Technical,Y,151653,2016, SOUTH
10980,CERTIFIED,Technical,Y,119642,2016, SOUTH
10981,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
10982,CERTIFIED,Technical,Y,145538,2016, SOUTH
10983,CERTIFIED,Technical,Y,122034,2016, WEST
10984,CERTIFIED,Technical,N,62629,2016, SOUTH
10985,CERTIFIED,Technical,N,62629,2016, SOUTH
10986,CERTIFIED,Technical,N,69514,2016, SOUTH
10987,CERTIFIED,Technical,N,37294,2016, SOUTH
10988,CERTIFIED,Technical,Y,70117,2016, NORTH EAST
10989,CERTIFIED,Technical,Y,150467,2016, WEST
10990,CERTIFIED,Technical,Y,110594,2016, MID WEST
10991,CERTIFIED,Technical,N,69513.6,2016, SOUTH
10992,CERTIFIED,Technical,Y,78541,2016, WEST
10993,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
10994,CERTIFIED,Technical,N,57034,2016, WEST
10995,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
10996,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
10997,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
10998,CERTIFIED,Technical,N,47985.6,2016, WEST
10999,CERTIFIED,Technical,N,64792,2016,SOUTH
11000,CERTIFIED,Technical,Y,164528,2016, WEST
11001,CERTIFIED,Technical,Y,75732.8,2016, WEST
11002,CERTIFIED,Technical,Y,163010,2016, WEST
11003,CERTIFIED,Technical,Y,131019,2016, WEST
11004,CERTIFIED,Technical,Y,92352,2016, WEST
11005,CERTIFIED,Technical,Y,145538,2016, SOUTH
11006,CERTIFIED,Technical,Y,174429,2016, NORTH EAST
11007,CERTIFIED,Technical,Y,71282,2016, WEST
11008,CERTIFIED,Technical,Y,111571,2016, SOUTH
11009,CERTIFIED,Technical,N,57033.6,2016, WEST
11010,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
11011,CERTIFIED,Technical,Y,191360,2016, WEST
11012,CERTIFIED,Technical,Y,143582,2016, NORTH EAST
11013,CERTIFIED,Technical,Y,164528,2016, WEST
11014,CERTIFIED,Technical,Y,179483,2016, SOUTH
11015,CERTIFIED,Technical,Y,73882,2016, SOUTH
11016,CERTIFIED,Technical,N,35714,2016, SOUTH
11017,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11018,CERTIFIED,Technical,Y,168542,2016, SOUTH
11019,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11020,CERTIFIED,Technical,N,59696,2016, WEST
11021,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11022,CERTIFIED,Technical,Y,87500,2016, MID WEST
11023,CERTIFIED,Technical,Y,71282,2016, WEST
11024,CERTIFIED,Technical,Y,83408,2016, MID WEST
11025,CERTIFIED,Technical,Y,138400,2016, SOUTH
11026,CERTIFIED,Technical,Y,89128,2016, WEST
11027,CERTIFIED,Technical,N,53768,2016, WEST
11028,CERTIFIED,Technical,Y,74420,2016, NORTH EAST
11029,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11030,CERTIFIED,Technical,Y,109221,2016, WEST
11031,CERTIFIED,Technical,N,44620.8,2016, MID WEST
11032,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11033,CERTIFIED,Technical,Y,121160,2016, NORTH EAST
11034,CERTIFIED,Technical,Y,73861,2016, SOUTH
11035,CERTIFIED,Technical,N,68702,2016, WEST
11036,CERTIFIED,Technical,Y,110490,2016, MID WEST
11037,CERTIFIED,Technical,Y,92352,2016, WEST
11038,CERTIFIED,Technical,N,48048,2016, SOUTH
11039,CERTIFIED,Technical,Y,97469,2016,SOUTH
11040,CERTIFIED,Technical,Y,89981,2016, WEST
11041,CERTIFIED,Technical,Y,109595.2,2016, WEST
11042,CERTIFIED,Technical,Y,79414,2016, MID WEST
11043,CERTIFIED,Technical,Y,92352,2016, WEST
11044,CERTIFIED,Technical,Y,150467,2016, WEST
11045,CERTIFIED,Technical,N,47994,2016, WEST
11046,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11047,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
11048,CERTIFIED,Technical,N,59155,2016, NORTH EAST
11049,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
11050,CERTIFIED,Technical,N,59155,2016, NORTH EAST
11051,CERTIFIED,Technical,Y,95098,2016, WEST
11052,CERTIFIED,Technical,Y,113339,2016, WEST
11053,CERTIFIED,Technical,Y,89128,2016, WEST
11054,CERTIFIED,Technical,Y,79684.8,2016, NORTH EAST
11055,CERTIFIED,Technical,N,64002,2016, SOUTH
11056,CERTIFIED,Technical,Y,80142.4,2016, WEST
11057,CERTIFIED,Technical,Y,212098,2016, NORTH EAST
11058,CERTIFIED,Technical,Y,133099,2016, SOUTH
11059,CERTIFIED,Technical,N,54059,2016, SOUTH
11060,CERTIFIED,Technical,N,53768,2016, WEST
11061,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11062,CERTIFIED,Technical,Y,162989,2016, WEST
11063,CERTIFIED,Technical,N,48339,2016, MID WEST
11064,CERTIFIED,Technical,N,62275,2016, MID WEST
11065,CERTIFIED,Technical,N,64230,2016, SOUTH
11066,CERTIFIED,Technical,N,49317,2016, SOUTH
11067,CERTIFIED,Technical,N,57034,2016, WEST
11068,CERTIFIED,Technical,Y,113339,2016, WEST
11069,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
11070,CERTIFIED,Technical,N,51355,2016, SOUTH
11071,CERTIFIED,Technical,Y,137800,2016, SOUTH
11072,CERTIFIED,Technical,N,52374.4,2016, NORTH EAST
11073,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11074,CERTIFIED,Technical,Y,97469,2016,SOUTH
11075,CERTIFIED,Technical,N,64230,2016, SOUTH
11076,CERTIFIED,Technical,Y,79414,2016, MID WEST
11077,CERTIFIED,Technical,N,62629,2016, SOUTH
11078,CERTIFIED,Technical,N,47882,2016, WEST
11079,CERTIFIED,Technical,Y,100214,2016, SOUTH
11080,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11081,CERTIFIED,Technical,Y,150467,2016, WEST
11082,CERTIFIED,Technical,Y,191360,2016, WEST
11083,CERTIFIED,Technical,Y,175594,2016, SOUTH
11084,CERTIFIED,Technical,N,41413,2016, SOUTH
11085,CERTIFIED,Technical,N,41850,2016,SOUTH
11086,CERTIFIED,Technical,Y,111467,2016, SOUTH
11087,CERTIFIED,Technical,Y,123947,2016, SOUTH
11088,CERTIFIED,Technical,Y,170102,2016, NORTH EAST
11089,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11090,CERTIFIED,Technical,Y,155418,2016, WEST
11091,CERTIFIED,Technical,Y,79414.4,2016, MID WEST
11092,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11093,CERTIFIED,Technical,N,69514,2016, SOUTH
11094,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11095,CERTIFIED,Technical,Y,127691,2016, WEST
11096,CERTIFIED,Technical,N,52478,2016, NORTH EAST
11097,CERTIFIED,Technical,Y,113339,2016, WEST
11098,CERTIFIED,Technical,Y,101192,2016, SOUTH
11099,CERTIFIED,Technical,Y,79414,2016, MID WEST
11100,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11101,CERTIFIED,Technical,Y,122034,2016, WEST
11102,CERTIFIED,Technical,Y,132184,2016, WEST
11103,CERTIFIED,Technical,Y,78541,2016, WEST
11104,CERTIFIED,Technical,N,57034,2016, WEST
11105,CERTIFIED,Technical,N,48339,2016, MID WEST
11106,CERTIFIED,Technical,Y,135533,2016, SOUTH
11107,CERTIFIED,Technical,Y,71282,2016, WEST
11108,CERTIFIED,Technical,N,68702,2016, WEST
11109,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
11110,CERTIFIED,Technical,N,62629,2016, SOUTH
11111,CERTIFIED,Technical,Y,75192,2016, WEST
11112,CERTIFIED,Technical,Y,75400,2016, MID WEST
11113,CERTIFIED,Technical,Y,113339,2016, WEST
11114,CERTIFIED,Technical,Y,164403,2016, NORTH EAST
11115,CERTIFIED,Technical,N,45552,2016, SOUTH
11116,CERTIFIED,Technical,N,57033.6,2016, WEST
11117,CERTIFIED,Technical,Y,100214,2016, SOUTH
11118,CERTIFIED,Technical,Y,132184,2016, WEST
11119,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11120,CERTIFIED,Technical,N,69514,2016, SOUTH
11121,CERTIFIED,Technical,N,62629,2016, SOUTH
11122,CERTIFIED,Technical,N,68702,2016, WEST
11123,CERTIFIED,Technical,Y,109595,2016, WEST
11124,CERTIFIED,Technical,Y,79414,2016, MID WEST
11125,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11126,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11127,CERTIFIED,Technical,N,64002,2016, SOUTH
11128,CERTIFIED,Technical,N,62629,2016, SOUTH
11129,CERTIFIED,Technical,N,69514,2016, SOUTH
11130,CERTIFIED,Technical,Y,140629,2016, MID WEST
11131,CERTIFIED,Technical,Y,119995,2016, MID WEST
11132,CERTIFIED,Technical,Y,175594,2016, SOUTH
11133,CERTIFIED,Technical,N,45552,2016, SOUTH
11134,CERTIFIED,Technical,N,56514,2016, MID WEST
11135,CERTIFIED,Technical,Y,182291,2016, NORTH EAST
11136,CERTIFIED,Technical,Y,197475,2016, WEST
11137,CERTIFIED,Technical,Y,140694,2016, WEST
11138,CERTIFIED,Technical,Y,78645,2016, NORTH EAST
11139,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11140,CERTIFIED,Technical,N,69514,2016, SOUTH
11141,CERTIFIED,Technical,Y,100214,2016, SOUTH
11142,CERTIFIED,Technical,Y,191360,2016, WEST
11143,CERTIFIED,Technical,N,64230,2016, SOUTH
11144,CERTIFIED,Technical,Y,113339,2016, WEST
11145,CERTIFIED,Technical,N,59696,2016, WEST
11146,CERTIFIED,Technical,N,58323.2,2016, WEST
11147,CERTIFIED,Technical,N,56514,2016, MID WEST
11148,CERTIFIED,Technical,N,56451,2016, NORTH EAST
11149,CERTIFIED,Technical,N,49317,2016, SOUTH
11150,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11151,CERTIFIED,Technical,Y,206606,2016, NORTH EAST
11152,CERTIFIED,Technical,N,48339,2016, MID WEST
11153,CERTIFIED,Technical,Y,102523,2016, SOUTH
11154,CERTIFIED,Technical,N,64001.6,2016, SOUTH
11155,CERTIFIED,Technical,Y,75733,2016, NORTH EAST
11156,CERTIFIED,Technical,N,66498,2016, NORTH EAST
11157,CERTIFIED,Technical,N,54059,2016, SOUTH
11158,CERTIFIED,Technical,Y,111738,2016, MID WEST
11159,CERTIFIED,Technical,N,50793.6,2016, MID WEST
11160,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11161,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11162,CERTIFIED,Technical,Y,71282,2016, WEST
11163,CERTIFIED,Technical,Y,131518,2016, SOUTH
11164,CERTIFIED,Technical,Y,163010,2016, WEST
11165,CERTIFIED,Technical,Y,136978,2016, WEST
11166,CERTIFIED,Technical,N,59696,2016, WEST
11167,CERTIFIED,Technical,N,48339,2016, MID WEST
11168,CERTIFIED,Technical,Y,127691,2016, WEST
11169,CERTIFIED,Technical,N,54059,2016, SOUTH
11170,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11171,CERTIFIED,Technical,N,49130,2016, MID WEST
11172,CERTIFIED,Technical,N,53664,2016, MID WEST
11173,CERTIFIED,Technical,Y,113339,2016, WEST
11174,CERTIFIED,Technical,N,49691,2016, NORTH EAST
11175,CERTIFIED,Technical,Y,77314,2016, SOUTH
11176,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11177,CERTIFIED,Technical,N,54059.2,2016, SOUTH
11178,CERTIFIED,Technical,Y,92352,2016, WEST
11179,CERTIFIED,Technical,Y,89606,2016, WEST
11180,CERTIFIED,Technical,N,67475,2016, WEST
11181,CERTIFIED,Technical,Y,71282,2016, WEST
11182,CERTIFIED,Technical,Y,114691,2016, SOUTH
11183,CERTIFIED,Technical,Y,77625.6,2016, SOUTH
11184,CERTIFIED,Technical,N,48339,2016, MID WEST
11185,CERTIFIED,Technical,Y,138400,2016, SOUTH
11186,CERTIFIED,Technical,Y,95098,2016, WEST
11187,CERTIFIED,Technical,Y,175594,2016, SOUTH
11188,CERTIFIED,Technical,Y,109595,2016, WEST
11189,CERTIFIED,Technical,Y,70969.6,2016, NORTH EAST
11190,CERTIFIED,Technical,N,64230,2016, SOUTH
11191,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11192,CERTIFIED,Technical,N,64002,2016, SOUTH
11193,CERTIFIED,Technical,N,42910,2016, MID WEST
11194,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11195,CERTIFIED,Technical,N,52541,2016, SOUTH
11196,CERTIFIED,Technical,Y,140694,2016, WEST
11197,CERTIFIED,Technical,N,69098,2016, NORTH EAST
11198,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11199,CERTIFIED,Technical,Y,144893,2016, NORTH EAST
11200,CERTIFIED,Technical,N,69098,2016, NORTH EAST
11201,CERTIFIED,Technical,Y,85155,2016, SOUTH
11202,CERTIFIED,Technical,N,68702,2016, WEST
11203,CERTIFIED,Technical,N,67475.2,2016, WEST
11204,CERTIFIED,Technical,N,64792,2016,SOUTH
11205,CERTIFIED,Technical,N,68702,2016, WEST
11206,CERTIFIED,Technical,Y,73840,2016,MID WEST
11207,CERTIFIED,Technical,N,48339,2016, MID WEST
11208,CERTIFIED,Technical,Y,70117,2016, NORTH EAST
11209,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11210,CERTIFIED,Technical,Y,141565,2016, MID WEST
11211,CERTIFIED,Technical,Y,79227,2016, WEST
11212,CERTIFIED,Technical,N,62254,2016, SOUTH
11213,CERTIFIED,Technical,N,59696,2016, WEST
11214,CERTIFIED,Technical,Y,97510,2016,SOUTH
11215,CERTIFIED,Technical,N,68702.4,2016, WEST
11216,CERTIFIED,Technical,N,57034,2016, WEST
11217,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11218,CERTIFIED,Technical,Y,101990.4,2016, MID WEST
11219,CERTIFIED,Technical,Y,102523,2016, SOUTH
11220,CERTIFIED,Technical,Y,135533,2016, SOUTH
11221,CERTIFIED,Technical,N,68702,2016, WEST
11222,CERTIFIED,Technical,Y,182291,2016, NORTH EAST
11223,CERTIFIED,Technical,Y,74464,2016, NORTH EAST
11224,CERTIFIED,Technical,N,57158,2016, WEST
11225,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11226,CERTIFIED,Technical,Y,87500,2016, MID WEST
11227,CERTIFIED,Technical,Y,164528,2016, WEST
11228,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11229,CERTIFIED,Technical,Y,109595,2016, WEST
11230,CERTIFIED,Technical,N,69514,2016, SOUTH
11231,CERTIFIED,Technical,Y,77626,2016, SOUTH
11232,CERTIFIED,Technical,Y,182291,2016, NORTH EAST
11233,CERTIFIED,Technical,N,68702,2016, WEST
11234,CERTIFIED,Technical,Y,71282,2016, WEST
11235,CERTIFIED,Technical,Y,150467,2016, WEST
11236,CERTIFIED,Technical,N,68702,2016, WEST
11237,CERTIFIED,Technical,Y,102523,2016, SOUTH
11238,CERTIFIED,Technical,Y,113339,2016, WEST
11239,CERTIFIED,Technical,N,41995,2016, SOUTH
11240,CERTIFIED,Technical,Y,107515,2016, NORTH EAST
11241,CERTIFIED,Technical,N,41995,2016, SOUTH
11242,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11243,CERTIFIED,Technical,Y,119995,2016, MID WEST
11244,CERTIFIED,Technical,Y,175594,2016, SOUTH
11245,CERTIFIED,Technical,Y,101192,2016, SOUTH
11246,CERTIFIED,Technical,N,52936,2016, SOUTH
11247,CERTIFIED,Technical,Y,109595.2,2016, WEST
11248,CERTIFIED,Technical,Y,92352,2016, WEST
11249,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11250,CERTIFIED,Technical,Y,112445,2016, MID WEST
11251,CERTIFIED,Technical,N,54246,2016, SOUTH
11252,CERTIFIED,Technical,Y,86132.8,2016, NORTH EAST
11253,CERTIFIED,Technical,Y,150467,2016, WEST
11254,CERTIFIED,Technical,N,54059,2016, SOUTH
11255,CERTIFIED,Technical,Y,113339,2016, WEST
11256,CERTIFIED,Technical,N,57034,2016, WEST
11257,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11258,CERTIFIED,Technical,Y,190882,2016, NORTH EAST
11259,CERTIFIED,Technical,Y,101192,2016, SOUTH
11260,CERTIFIED,Technical,Y,203486,2016, NORTH EAST
11261,CERTIFIED,Technical,Y,113339,2016, WEST
11262,CERTIFIED,Technical,Y,101400,2016, NORTH EAST
11263,CERTIFIED,Technical,Y,71282,2016, WEST
11264,CERTIFIED,Technical,N,64875,2016, NORTH EAST
11265,CERTIFIED,Technical,N,46051,2016, MID WEST
11266,CERTIFIED,Technical,Y,101400,2016, NORTH EAST
11267,CERTIFIED,Technical,Y,141565,2016, MID WEST
11268,CERTIFIED,Technical,N,67475,2016, WEST
11269,CERTIFIED,Technical,N,69513.6,2016, SOUTH
11270,CERTIFIED,Technical,Y,123531,2016, SOUTH
11271,CERTIFIED,Technical,Y,109595,2016, WEST
11272,CERTIFIED,Technical,N,65749,2016, SOUTH
11273,CERTIFIED,Technical,N,48339,2016, MID WEST
11274,CERTIFIED,Technical,Y,113339,2016, WEST
11275,CERTIFIED,Technical,Y,122034,2016, WEST
11276,CERTIFIED,Technical,N,52374,2016, NORTH EAST
11277,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11278,CERTIFIED,Technical,N,48339,2016, MID WEST
11279,CERTIFIED,Technical,N,68702.4,2016, WEST
11280,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11281,CERTIFIED,Technical,Y,74880,2016, WEST
11282,CERTIFIED,Technical,N,57033.6,2016, WEST
11283,CERTIFIED,Technical,Y,77625.6,2016, SOUTH
11284,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11285,CERTIFIED,Technical,N,54059,2016, SOUTH
11286,CERTIFIED,Technical,N,68702,2016, WEST
11287,CERTIFIED,Technical,Y,124821,2016, SOUTH
11288,CERTIFIED,Technical,Y,109595,2016, WEST
11289,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11290,CERTIFIED,Technical,N,69514,2016, SOUTH
11291,CERTIFIED,Technical,N,50565,2016, WEST
11292,CERTIFIED,Technical,Y,92352,2016, WEST
11293,CERTIFIED,Technical,N,52936,2016, SOUTH
11294,CERTIFIED,Technical,Y,113610,2016, NORTH EAST
11295,CERTIFIED,Technical,N,55765,2016, MID WEST
11296,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11297,CERTIFIED,Technical,N,55099,2016, MID WEST
11298,CERTIFIED,Technical,Y,86133,2016, NORTH EAST
11299,CERTIFIED,Technical,Y,92352,2016, WEST
11300,CERTIFIED,Technical,Y,168542,2016, SOUTH
11301,CERTIFIED,Technical,Y,191360,2016, WEST
11302,CERTIFIED,Technical,Y,71282,2016, WEST
11303,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11304,CERTIFIED,Technical,N,57033.6,2016, WEST
11305,CERTIFIED,Technical,N,69097.6,2016, NORTH EAST
11306,CERTIFIED,Technical,N,64002,2016, SOUTH
11307,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11308,CERTIFIED,Technical,N,68702,2016, WEST
11309,CERTIFIED,Technical,Y,117436.8,2016, NORTH EAST
11310,CERTIFIED,Technical,Y,85342,2016, MID WEST
11311,CERTIFIED,Technical,Y,109595,2016, WEST
11312,CERTIFIED,Technical,N,52936,2016, SOUTH
11313,CERTIFIED,Technical,Y,74464,2016, NORTH EAST
11314,CERTIFIED,Technical,N,62629,2016, SOUTH
11315,CERTIFIED,Technical,Y,109595.2,2016, WEST
11316,CERTIFIED,Technical,Y,109595.2,2016, WEST
11317,CERTIFIED,Technical,N,56514,2016, MID WEST
11318,CERTIFIED,Technical,N,49691.2,2016, NORTH EAST
11319,CERTIFIED,Technical,Y,155418,2016, WEST
11320,CERTIFIED,Technical,N,52374,2016, NORTH EAST
11321,CERTIFIED,Technical,N,57033.6,2016, WEST
11322,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11323,CERTIFIED,Technical,N,57033.6,2016, WEST
11324,CERTIFIED,Technical,Y,70970,2016, NORTH EAST
11325,CERTIFIED,Technical,N,57491,2016, MID WEST
11326,CERTIFIED,Technical,N,51480,2016, MID WEST
11327,CERTIFIED,Technical,N,69514,2016, SOUTH
11328,CERTIFIED,Technical,Y,107515,2016, NORTH EAST
11329,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11330,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11331,CERTIFIED,Technical,Y,179483,2016, SOUTH
11332,CERTIFIED,Technical,N,62629,2016, SOUTH
11333,CERTIFIED,Technical,N,59696,2016, WEST
11334,CERTIFIED,Technical,Y,76897.6,2016, NORTH EAST
11335,CERTIFIED,Technical,N,64002,2016, SOUTH
11336,CERTIFIED,Technical,Y,109595,2016, WEST
11337,CERTIFIED,Technical,Y,174429,2016, NORTH EAST
11338,CERTIFIED,Technical,N,68702,2016, WEST
11339,CERTIFIED,Technical,Y,138403,2016, SOUTH
11340,CERTIFIED,Technical,N,61568,2016, SOUTH
11341,CERTIFIED,Technical,Y,108014,2016, NORTH EAST
11342,CERTIFIED,Technical,Y,70970,2016, NORTH EAST
11343,CERTIFIED,Technical,Y,168542,2016, SOUTH
11344,CERTIFIED,Technical,N,68702,2016, WEST
11345,CERTIFIED,Technical,Y,75878,2016, SOUTH
11346,CERTIFIED,Technical,N,54059,2016, SOUTH
11347,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11348,CERTIFIED,Technical,Y,116700,2016, WEST
11349,CERTIFIED,Technical,Y,168542,2016, SOUTH
11350,CERTIFIED,Technical,N,57034,2016, WEST
11351,CERTIFIED,Technical,N,55099,2016, MID WEST
11352,CERTIFIED,Technical,N,61568,2016, WEST
11353,CERTIFIED,Technical,N,68702,2016, WEST
11354,CERTIFIED,Technical,N,57158,2016, WEST
11355,CERTIFIED,Technical,N,68702,2016, WEST
11356,CERTIFIED,Technical,N,26686,2016, NA
11357,CERTIFIED,Technical,N,68702,2016, WEST
11358,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11359,CERTIFIED,Technical,Y,124322,2016, WEST
11360,CERTIFIED,Technical,Y,71282,2016, WEST
11361,CERTIFIED,Technical,Y,86132.8,2016, NORTH EAST
11362,CERTIFIED,Technical,N,42640,2016, WEST
11363,CERTIFIED,Technical,Y,79414,2016, MID WEST
11364,CERTIFIED,Technical,Y,170102,2016, NORTH EAST
11365,CERTIFIED,Technical,N,67309,2016, SOUTH
11366,CERTIFIED,Technical,N,64002,2016, SOUTH
11367,CERTIFIED,Technical,N,41600,2016, WEST
11368,CERTIFIED,Technical,Y,87526,2016, SOUTH
11369,CERTIFIED,Technical,Y,138403,2016, SOUTH
11370,CERTIFIED,Technical,N,59446,2016, NORTH EAST
11371,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11372,CERTIFIED,Technical,N,62629,2016, SOUTH
11373,CERTIFIED,Technical,Y,138403,2016, SOUTH
11374,CERTIFIED,Technical,N,69514,2016, SOUTH
11375,CERTIFIED,Technical,N,57033.6,2016, WEST
11376,CERTIFIED,Technical,N,54246.4,2016, SOUTH
11377,CERTIFIED,Technical,Y,168542,2016, SOUTH
11378,CERTIFIED,Technical,Y,70116.8,2016, NORTH EAST
11379,CERTIFIED,Technical,Y,111571,2016, SOUTH
11380,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11381,CERTIFIED,Technical,N,57803,2016, SOUTH
11382,CERTIFIED,Technical,Y,168542,2016, SOUTH
11383,CERTIFIED,Technical,Y,182291,2016, NORTH EAST
11384,CERTIFIED,Technical,N,68702,2016, WEST
11385,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11386,CERTIFIED,Technical,Y,102128,2016, WEST
11387,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11388,CERTIFIED,Technical,Y,77626,2016, SOUTH
11389,CERTIFIED,Technical,N,57034,2016, WEST
11390,CERTIFIED,Technical,N,68702,2016, WEST
11391,CERTIFIED,Technical,N,68702,2016, WEST
11392,CERTIFIED,Technical,Y,109595,2016, WEST
11393,CERTIFIED,Technical,N,62629,2016, SOUTH
11394,CERTIFIED,Technical,Y,163010,2016, WEST
11395,CERTIFIED,Technical,Y,78541,2016, WEST
11396,CERTIFIED,Technical,Y,74402,2016, NORTH EAST
11397,CERTIFIED,Technical,N,57034,2016, WEST
11398,CERTIFIED,Technical,N,54059,2016, SOUTH
11399,CERTIFIED,Technical,N,59675,2016, MID WEST
11400,CERTIFIED,Technical,Y,70117,2016, NORTH EAST
11401,CERTIFIED,Technical,N,67475,2016, WEST
11402,CERTIFIED,Technical,N,54059,2016, SOUTH
11403,CERTIFIED,Technical,Y,166608,2016, NORTH EAST
11404,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11405,CERTIFIED,Technical,N,68702,2016, WEST
11406,CERTIFIED,Technical,Y,191360,2016, WEST
11407,CERTIFIED,Technical,Y,175386,2016, SOUTH
11408,CERTIFIED,Technical,N,57034,2016, WEST
11409,CERTIFIED,Technical,N,48963,2016, NORTH EAST
11410,CERTIFIED,Technical,N,68702,2016, WEST
11411,CERTIFIED,Technical,Y,74401.6,2016, NORTH EAST
11412,CERTIFIED,Technical,Y,160451,2016, NORTH EAST
11413,CERTIFIED,Technical,N,65437,2016, SOUTH
11414,CERTIFIED,Technical,Y,117437,2016, NORTH EAST
11415,CERTIFIED,Technical,Y,83408,2016, MID WEST
11416,CERTIFIED,Technical,Y,124322,2016, WEST
